;Palabra;Glosa
4663;pefiy;pe-fi-y
4664;como;como
4665;karüngey;karü-nge-y
4666;palol;palol
4667;müley;müle-y
4668;pingeiñ;pi-nge-iñ
4669;wirarkey;wira-rke-y
4670;mülean;müle-a-n
4671;malon;malon
4672;nieaymün;nie-a-ymün
4673;mapudungule;mapudungu-l-e
4674;famnagküleay;fam-nag-küle-a-y
4675;pelotatumekelu;pelota-tu-meke-lu
4676;masatumekefun;masatu-meke-fu-n
4677;famfamtuwkefuy;fam-fam-tu-w-ke-fu-y
4678;chemngetuy;chem-nge-tu-y
4679;chemkefuy;chem-ke-fu-y
4680;pichiwentrungelu;pichi-wentru-nge-lu
4681;allkütuleiñ;allkü-tu-le-iñ
4682;pentukun;pentuku-n
4683;kimelay;kimel-a-y
4684;apümafin;apü-m-a-fi-n
4685;ñamkey;ñam-ke-y
4686;mari;mari
4687;lawentu;lawen-tu
4688;wedalkaley;weda-l-ka-le-y
4689;miyawimi;miyaw-imi
4690;lawen;lawen
4691;arechi;are-chi
4692;chofungelay;chofu-nge-la-y
4693;chillkatukülnge;chillkatu-kül-nge
4694;mapudungulu;mapudungu-lu
4695;dewmatuyngün;dewma-tu-y-ngün
4696;witralepun;witra-le-pu-n
4697;yengelayaymi;ye-nge-la-ya-ymi
4698;pirkey;pi-rke-y
4699;kuruf;kuruf
4700;pefili;pe-fi-l-i
4701;mundo;mundo
4702;kewangekerkefuy;kewa-nge-ke-rke-fu-y
4703;feypilen;fey-pi-le-n
4704;ramtuy;ramtu-y
4705;ayetungeiñ;aye-tu-nge-iñ
4706;entungekey;entu-nge-ke-y
4707;pura;pura
4708;profesorngerumeymi;profesor-nge-rume-ymi
4709;femaliñ;fem-a-l-iñ
4710;femniefiy;fem-nie-fi-y
4711;katruam;katru-a-m
4712;pilay;pi-la-y
4713;pingekey;pi-nge-ke-y
4714;ngen;nge-n
4715;kuydafiyu;kuyda-fi-yu
4716;femkefuy;fem-ke-fu-y
4717;trokiñ;trokiñ
4718;challa;challa
4719;chekelafuy;che-ke-la-fu-y
4720;küpakimiy;küpa-kim-i-y
4721;kullilay;kulli-la-y
4722;ayetukelafin;aye-tu-ke-la-fi-n
4723;loloafuy;lolo-a-fu-y
4724;awkan;awka-n
4725;küdawküleken;küdaw-küle-ke-n
4726;media;media
4727;venancio;venancio
4728;adkintukepufun;adkintu-ke-pu-fu-n
4729;famtripapay;fam-tripa-pa-y
4730;allkütulafiy;allkü-tu-la-fi-y
4731;uwlu;u-w-lu
4732;nuyukey;nuyu-ke-y
4733;ngillale;ngilla-l-e
4734;llowngey;llow-nge-y
4735;ferreteria;ferreteria
4736;mapudunguafun;mapudungu-a-fu-n
4737;ngünewkülefulu;ngüne-w-küle-fu-lu
4738;ngillatuñmakefin;ngillatu-ñma-ke-fi-n
4739;feychiwe;fey-chi-we
4740;adumülngeiñ;adum-ül-nge-iñ
4741;kimlaiñ;kim-la-iñ
4742;yeniefuy;ye-nie-fu-y
4743;konümpakeeyu;konümpa-ke-e-yu
4744;ceñael;ceñ-a-el
4745;ayen;aye-n
4746;regalo;regalo
4747;entungeael;entu-nge-a-el
4748;kellunoalu;kellu-no-a-lu
4749;dewmakefuyngün;dewma-ke-fu-y-ngün
4750;ngülaley;ngüla-le-y
4751;rupanon;rupa-no-n
4752;kümey;küme-y
4753;ayin;ayi-n
4754;pepientulafin;pepi-e-ntu-la-fi-n
4755;katrukachukelafun;katru-kachu-ke-la-fu-n
4756;bra;br-a
4757;pelontungekefuy;pelon-tu-nge-ke-fu-y
4758;kutrannole;kutran-no-l-e
4759;eluafueyu;elu-a-fu-e-yu
4760;nütramkayawlafin;nütramka-yaw-la-fi-n
4761;kintukefuy;kintu-ke-fu-y
4762;mapuchedunguy;mapuche-dungu-y
4763;furi;furi
4764;motor;motor
4765;puliwen;puliwen
4766;küpatunge;küpa-tu-nge
4767;küdawün;küdaw-ün
4768;kewakewayngün;kewa-kewa-y-ngün
4769;nieel;nie-el
4770;felefiiñ;fele-fi-iñ
4771;inteligentengey;inteligente-nge-y
4772;wa;wa-
4773;trapumael;trapum-a-el
4774;angküy;angk-üy
4775;alfisa;alfisa
4776;ekota;ekota
4777;chumül;chum-ül
4778;inayawleyngün;ina-yaw-le-y-ngün
4779;iyael;iyael
4780;lachi;la-chi
4781;chekepelafuy;che-ke-pe-la-fu-y
4782;kimmekey;kim-me-ke-y
4783;allkütun;allkü-tu-n
4784;amatukefuiñ;amatu-ke-fu-iñ
4785;kishu;kishu
4786;ngillatualu;ngillatu-a-lu
4787;korona;korona
4788;kako;ka-ko
4789;ngüñünoael;ngüñü-no-a-el
4790;cerray;cerra-y
4791;kimlay;kim-la-y
4792;neculhual;neculhual
4793;küla;küla
4794;adentukelay;adentu-ke-la-y
4795;ngillalkefueyew;ngilla-l-ke-fu-e-y-ew
4796;nagn;nag-n
4797;kiñengeche;kiñe-nge-che
4798;küpacerezatulaymi;küpa-cereza-tu-la-ymi
4799;wallñmakepufiiñ;wall-ñma-ke-pu-fi-iñ
4800;entuñmamekelay;entu-ñma-meke-la-y
4801;kumentuken;kumentu-ke-n
4802;llikakefuiñ;llika-ke-fu-iñ
4803;kupulwe;ku-pu-l-we
4804;natalidad;natalidad
4805;presion;presion
4806;yepun;ye-pu-n
4807;lafken;lafken
4808;y;y
4809;fey;fey
4810;kimkelafufin;kim-ke-la-fu-fi-n
4811;ngillatukeiñ;ngillatu-ke-iñ
4812;adumimi;adum-imi
4813;feypingekeiñ;fey-pi-nge-ke-iñ
4814;konam;kon-a-m
4815;yawn;yaw-n
4816;pelontun;pelon-tu-n
4817;amukefulu;amu-ke-fu-lu
4818;lincoyan;lincoyan
4819;kellulaeyew;kellu-la-e-y-ew
4820;rupanole;rupa-no-l-e
4821;yenieam;ye-nie-a-m
4822;tukunierkey;tuku-nie-rke-y
4823;piyawlfingün;pi-yaw-l-fi-ngün
4824;longkolelu;longko-le-lu
4825;papeltuay;papel-tu-a-y
4826;piwkeyewlu;piwke-y-ew-lu
4827;trawüael;trawü-a-el
4828;küdawnoli;küdaw-no-l-i
4829;yagan;yagan
4830;feypiy;fey-pi-y
4831;femkelafuy;fem-ke-la-fu-y
4832;feyngerkechi;fey-nge-rke-chi
4833;pikefuel;pi-ke-fu-el
4834;awkantulu;awkantu-lu
4835;tremkerkey;trem-ke-rke-y
4836;kimiñ;kim-iñ
4837;femiyu;fem-iyu
4838;reyin;reyi-n
4839;wiritukey;wiri-tu-ke-y
