;palabra;segmentacion
14786;iñche;['iñche']
14787;adumunolu;['adumu','-no','-lu']
14788;uyew;['uyew']
14789;pichiñ;['pichiñ']
14790;küdaw;['küdaw']
14791;nien;['nie','-n']
14792;wichulko;['wichulko']
14793;manguera;['manguera']
14794;mew;['mew']
14795;eñukolwe;['eñu','-ko','-l','-we']
14796;ka;['ka']
14797;adumfiñ;['adum','-fi','-ñ']
14798;dewmaiñ;['dewma','-iñ']
14799;we;['we']
14800;kake;['ka','-ke']
14801;rume;['rume']
14802;mongen;['mongen']
14803;feychi;['fey','-chi']
14804;küdaw;['küdaw']
14805;ka;['ka']
14806;kimniefiñ;['kim','-nie','-fi','-ñ']
14807;ka;['ka']
14808;chillkatufiñ;['chillkatu','-fi','-ñ']
14809;feychi;['fey','-chi']
14810;küdaw;['küdaw']
14811;mutayke;['mutayke']
14812;mütrümngeken;['mütrüm','-nge','-ke','-n']
14813;che;['che']
14814;welu;['welu']
14815;müley;['müle','-y']
14816;ta;['ta']
14817;ngillangeael;['ngilla','-nge','-a','-el']
14818;ta;['ta']
14819;kofke;['kofke']
14820;fillantü;['fill','-antü']
14821;müley;['müle','-y']
14822;fachiantü;['fachiantü']
14823;feychi;['fey','-chi']
14824;küdaw;['küdaw']
14825;küpa;['küpa']
14826;tripalu;['tripa','-lu']
14827;küpakimlu;['küpa','-kim','-lu']
14828;Santiago;['santiago']
14829;ta;['ta']
14830;waria;['waria']
14831;mew;['mew']
14832;ta;['ta']
14833;müley;['müle','-y']
14834;ta;['ta']
14835;küdaw;['küdaw']
14836;femnolu;['fem','-no','-lu']
14837;ta;['ta']
14838;feley;['fele','-y']
14839;femngechi;['femngechi']
14840;dungu;['dungu']
14841;femngechi;['femngechi']
14842;ta;['ta']
14843;tecnicamente;['tecnicamente']
14844;küdawlu;['küdaw','-lu']
14845;ta;['ta']
14846;che;['che']
14847;chumngechi;['chumngechi']
14848;küdawküleken;['küdaw','-küle','-ke','-n']
14849;che;['che']
14850;kuyfi;['kuyfi']
14851;femngechi;['femngechi']
14852;küdawkelalen;['küdaw','-ke','-la','-le','-n']
14853;ta;['ta']
14854;re;['re']
14855;kutrankawün;['kutrankaw','-n']
14856;nieiñ;['nie','-iñ']
14857;mapu;['mapu']
14858;ta;['ta']
14859;chemwelay;['chem','-we','-la','-y']
14860;lamngen;['lamngen']
14861;kelluniengele;['kellu','-nie','-nge','-l'e']
14862;fey;['fey']
14863;ta;['ta']
14864;pichi;['pichi']
14865;femi;['fem','-i']
14866;rume;['rume']
14867;welu;['welu']
14868;faltay;['falta','-y']
14869;ko;['ko']
14870;mawülay;['mawü','-la','-y']
14871;angküduami;['angkü','-duam','-i']
14872;llemay;['llemay']
14873;tukukan;['tuku','-ka','-n']
14874;iñche;['iñche']
14875;ñi;['ñi']
14876;tukukan;['tuku','-ka','-n']
14877;rayi;['ray','-i']
14878;kom;['kom']
14879;chem;['chem']
14880;nagi;['nag','-i']
14881;rayen;['rayen']
14882;nielan;['nie','-la','-n']
14883;femngey;['fem','-nge','-y']
14884;iñchiw;['iñchiw']
14885;nielayu;['nie','-la','-yu']
14886;ko;['ko']
14887;pu;['pu']
14888;lamngen;['lamngen']
14889;müley;['müle','-y']
14890;ko;['ko']
14891;lamngen;['lamngen']
14892;posoko;['posoko']
14893;müten;['müten']
14894;llemay;['llemay']
14895;welu;['welu']
14896;chumngechi;['chumngechi']
14897;truol;['truol']
14898;amuchi;['amu','-chi']
14899;ko;['ko']
14900;nielay;['nie','-la','-y']
14901;llemay;['llemay']
14902;iñche;['iñche']
14903;ñi;['ñi']
14904;chacra;['chacra']
14905;chemwelay;['chem','-we','-la','-y']
14906;ngewelay;['nge','-we','-la','-y']
14907;chacra;['chacra']
14908;huerta;['huerta']
14909;mew;['mew']
14910;tukukafuyu;['tuku','-ka','-fu','-yu']
14911;müna;['müna']
14912;küme;['küme']
14913;rayi;['ray','-i']
14914;welu;['welu']
14915;kom;['kom']
14916;tonfunagngey;['tonfu','-nag','-nge','-y']
14917;rayen;['rayen']
14918;petu;['petu']
14919;puwlay;['puw','-la','-y']
14920;ñi;['ñi']
14921;müleael;['müle','-a','-el']
14922;femi;['fem','-i']
14923;angkünagmekey;['angkü','-nag','-meke','-y']
14924;angkünagmekey;['angkü','-nag','-meke','-y']
14925;ngelay;['nge','-la','-y']
14926;mawün;['maw','-ün']
14927;ngelay;['nge','-la','-y']
14928;mawün;['maw','-ün']
14929;fey;['fey']
14930;am;['am']
14931;ta;['ta']
14932;ñi;['ñi']
14933;doy;['doy']
14934;müleael;['müle','-a','-el']
14935;pichike;['pichi','-ke']
14936;che;['che']
14937;weke;['we','-ke']
14938;che;['che']
14939;felerkefuy;['fele','-rke','-fu','-y']
14940;tüfa;['tüfa']
14941;mew;['mew']
14942;ta;['ta']
14943;kuyfi;['kuyfi']
14944;ta;['ta']
14945;escuela;['escuela']
14946;fey;['fey']
14947;ti;['ti']
14948;kimpalu;['kim','-pa','-lu']
14949;kuyfi;['kuyfi']
14950;fütake;['füta','-ke']
14951;che;['che']
14952;fey;['fey']
14953;ta;['ta']
14954;kimpay;['kim','-pa','-y']
14955;ta;['ta']
14956;tüfachi;['tüfa','-chi']
14957;kuyfike;['kuyfi','-ke']
14958;dungu;['dungu']
14959;peñi;['peñi']
14960;feley;['fele','-y']
14961;iñche;['iñche']
14962;ta;['ta']
14963;pepan;['pe','-pa','-n']
14964;tañi;['ta','-ñi']
14965;kuku;['kuku']
14966;em;['em']
14967;fey;['fey']
14968;ta;['ta']
14969;elukefuenew;['elu','-ke','-fu','-e','-n','-ew']
14970;ta;['ta']
14971;kimün;['kim','-ün']
14972;feley;['fele','-y']
14973;feley;['fele','-y']
14974;fey;['fey']
14975;iñche;['iñche']
14976;ayukefun;['ayu','-ke','-fu','-n']
14977;tañi;['ta','-ñi']
14978;allkutuael;['allkutu','-a','-el']
14979;allkutuñmakefuiñ;['allkutu','-ñma','-ke','-fu','-iñ']
14980;iñche;['iñche']
14981;ta;['ta']
14982;küpakimün;['küpa','-kim','-ün']
14983;tüfachi;['tüfa','-chi']
14984;dungu;['dungu']
14985;kuyfi;['kuyfi']
14986;mülekerkefuy;['müle','-ke','-rke','-fu','-y']
14987;ta;['ta']
14988;escuela;['escuela']
14989;ta;['ta']
14990;tüfa;['tüfa']
14991;mew;['mew']
14992;fey;['fey']
14993;ta;['ta']
14994;püle;['püle']
14995;mülekerkefuy;['müle','-ke','-rke','-fu','-y']
14996;ta;['ta']
14997;mülekerkefuy;['müle','-ke','-rke','-fu','-y']
14998;ta;['ta']
14999;tüfa;['tüfa']
15000;kiñe;['kiñe']
15001;profesor;['profesor']
15002;Painemal;['Painemal']
15003;pingerkefuy;['pi','-nge','-rke','-fu','-y']
15004;tati;['ta','-t','-i']
15005;küpakimfufin;['küpa','-kim','-fu','-fi','-n']
15006;chachay;['chachay']
15007;feychi;['fey','-chi']
15008;wentru;['wentru']
15009;tañi;['ta','-ñi']
15010;kimelken;['kimel','-ke','-n']
15011;mapudungun;['mapudungun']
15012;küpa;['küpa']
15013;kimelken;['kimel','-ke','-n']
15014;mapudungun;['mapudungun']
15015;tañi;['ta','-ñi']
15016;ayiken;['ayi','-ke','-n']
15017;ñi;['ñi']
15018;kimel;['kimel']
15019;mapudungun;['mapudungun']
15020;feychi;['fey','-chi']
15021;wentru;['wentru']
15022;profesorngelu;['profesor','-nge','-lu']
15023;kimelfengelu;['kimelfe','-nge','-lu']
15024;feychi;['fey','-chi']
15025;antü;['antü']
15026;mew;['mew']
15027;feychi;['fey','-chi']
15028;pun;['pun']
15029;mew;['mew']
15030;küpakimfufin;['küpa','-kim','-fu','-fi','-n']
15031;chem;['chem']
15032;rakiduam;['rakiduam']
15033;niekefiel;['nie','-ke','-fi','-el']
15034;ta;['ta']
15035;pu;['pu']
15036;fütake;['füta','-ke']
15037;che;['che']
15038;profesorngelu;['profesor','-nge','-lu']
15039;feychi;['fey','-chi']
15040;tripantü;['tripantü']
15041;chumngelu;['chumngelu']
15042;kimelngekelafuy;['kimel','-nge','-ke','-la','-fu','-y']
15043;mapudungun;['mapudungun']
15044;escuela;['escuela']
15045;mew;['mew']
15046;feychi;['fey','-chi']
15047;tripantü;['tripantü']
15048;feychi;['fey','-chi']
15049;dungu;['dungu']
15050;ta;['ta']
15051;küpakimfun;['küpa','-kim','-fu','-n']
15052;iñche;['iñche']
15053;feypiafuen;['fey','-pi','-a','-fu','-e','-n']
15054;Painemal;['Painemal']
15055;tañi;['ta','-ñi']
15056;dungu;['dungu']
15057;Painemal;['Painemal']
15058;profesormekekerkefuy;['profesor','-meke','-ke','-rke','-fu','-y']
15059;escuela;['escuela']
15060;mew;['mew']
15061;tüfa;['tüfa']
15062;mew;['mew']
15063;Painemal;['Painemal']
15064;rume;['rume']
15065;kimfuy;['kim','-fu','-y']
15066;nga;['nga']
15067;ti;['ti']
15068;fey;['fey']
15069;chew;['chew']
15070;chi;['chi']
15071;may;['may']
15072;educay;['educa','-y']
15073;pichiñ;['pichiñ']
15074;Chol;['Chol']
15075;Chol;['Chol']
15076;parece;['parece']
15077;Chol;['Chol']
15078;Chol;['Chol']
15079;peno;['peno']
15080;welu;['welu']
15081;allkükefuy;['allkü','-ke','-fu','-y']
15082;ta;['ta']
15083;fentren;['fentren']
15084;mapudungun;['mapudungun']
15085;ka;['ka']
15086;fey;['fey']
15087;Chol;['Chol']
15088;Chol;['Chol']
15089;mapudungukefuy;['mapudungu','-ke','-fu','-y']
15090;ta;['ta']
15091;che;['che']
15092;mülekefuy;['müle','-ke','-fu','-y']
15093;ta;['ta']
15094;lifru;['lifru']
15095;mapudungulelu;['mapudungu','-le','-lu']
15096;iñche;['iñche']
15097;ta;['ta']
15098;feymew;['feymew']
15099;ta;['ta']
15100;pen;['pe','-n']
15101;tati;['ta','-t','-i']
15102;chi;['chi']
15103;mapudungun;['mapudungun']
15104;ta;['ta']
15105;ka;['ka']
15106;escritura;['escritura']
15107;müley;['müle','-y']
15108;feychi;['fey','-chi']
15109;welu;['welu']
15110;chumngechi;['chumngechi']
15111;tañi;['ta','-ñi']
15112;wirin;['wiri','-n']
15113;tukuken;['tuku','-ke','-n']
15114;tüfa;['tüfa']
15115;felekelafuy;['fele','-ke','-la','-fu','-y']
15116;ka;['ka']
15117;felekelafuy;['fele','-ke','-la','-fu','-y']
15118;fey;['fey']
15119;ti;['ti']
15120;alfabeto;['alfabeto']
15121;castellano;['castellano']
15122;fey;['fey']
15123;ta;['ta']
15124;doy;['doy']
15125;fey;['fey']
15126;ta;['ta']
15127;feychi;['fey','-chi']
15128;alfabeto;['alfabeto']
15129;ta;['ta']
15130;wirin;['wiri','-n']
15131;tukungekefuy;['tuku','-nge','-ke','-fu','-y']
15132;ta;['ta']
15133;ti;['ti']
15134;dungu;['dungu']
15135;fey;['fey']
15136;mülekefuy;['müle','-ke','-fu','-y']
15137;kiñe;['kiñe']
15138;pichiñ;['pichiñ']
15139;letra;['letra']
15140;femngechi;['femngechi']
15141;enekechiley;['ene','-kechi','-le','-y']
15142;kiñe;['kiñe']
15143;wallpaley;['wall','-pa','-le','-y']
15144;famngechi;['famngechi']
15145;kiñe;['kiñe']
15146;füta;['füta']
15147;kulen;['kulen']
15148;dewü;['dewü']
15149;kulen;['kulen']
15150;reke;['reke']
15151;fey;['fey']
15152;mülekefuy;['müle','-ke','-fu','-y']
15153;fey;['fey']
15154;kimkelafufin;['kim','-ke','-la','-fu','-fi','-n']
15155;iñche;['iñche']
15156;chumngelu;['chumngelu']
15157;ñi;['ñi']
15158;fey;['fey']
15159;mülen;['müle','-n']
15160;feychi;['fey','-chi']
15161;letra;['letra']
15162;Anselmo;['Anselmo']
15163;Rangileo;['Rangileo']
15164;tañi;['ta','-ñi']
15165;wirin;['wiri','-n']
15166;no;['no']
15167;fey;['fey']
15168;ta;['ta']
15169;despues;['despues']
15170;pichiñ;['pichiñ']
15171;kimelngelu;['kimel','-nge','-lu']
15172;iñche;['iñche']
15173;Metrenco;['Metrenco']
15174;feymew;['feymew']
15175;kim-entumefin;['kim-entu','-me','-fi','-n']
15176;ta;['ta']
15177;ti;['ti']
15178;letra;['letra']
15179;kimfin;['kim','-fi','-n']
15180;tachi;['ta','-chi']
15181;letra;['letra']
15182;fewla;['fewla']
15183;may;['may']
15184;si;['si']
15185;po;['po']
15186;nütramkaleyu;['nütramka','-le','-yu']
15187;ka;['ka']
15188;yafutunge;['yafutu','-nge']
15189;feley;['fele','-y']
15190;feley;['fele','-y']
15191;welu;['welu']
15192;rume;['rume']
15193;mapudungukefun;['mapudungu','-ke','-fu','-n']
15194;ta;['ta']
15195;ti;['ti']
15196;welu;['welu']
15197;kimelkefuy;['kimel','-ke','-fu','-y']
15198;mapudungun;['mapudungun']
15199;fey;['fey']
15200;ayikefuy;['ayi','-ke','-fu','-y']
15201;ñi;['ñi']
15202;wecheke;['weche','-ke']
15203;che;['che']
15204;ñi;['ñi']
15205;kimael;['kim','-a','-el']
15206;mapudungun;['mapudungun']
15207;feychi;['fey','-chi']
15208;escuela;['escuela']
15209;mew;['mew']
15210;tañi;['ta','-ñi']
15211;pu;['pu']
15212;wenüy;['wenüy']
15213;tañi;['ta','-ñi']
15214;pu;['pu']
15215;wenüy;['wenüy']
15216;mew;['mew']
15217;rume;['rume']
15218;wingkadungukelafuy;['wingkadungu','-ke','-la','-fu','-y']
15219;mapudungukefuy;['mapudungu','-ke','-fu','-y']
15220;müten;['müten']
15221;welu;['welu']
15222;chumngechi;['chumngechi']
15223;kimelkefuy;['kimel','-ke','-fu','-y']
15224;ñi;['ñi']
15225;dungu;['dungu']
15226;wingkadungun;['wingkadungu','-n']
15227;kimün;['kim','-ün']
15228;mapudungun;['mapudungun']
15229;mew;['mew']
15230;explicakefuy;['explica','-ke','-fu','-y']
15231;kiñeke;['kiñe','-ke']
15232;dungu;['dungu']
15233;kam;['kam']
15234;femkelafuy;['fem','-ke','-la','-fu','-y']
15235;femkey;['fem','-ke','-y']
15236;femkefuy;['fem','-ke','-fu','-y']
15237;explicakefuy;['explica','-ke','-fu','-y']
15238;mapudungun;['mapudungun']
15239;mew;['mew']
15240;fey;['fey']
15241;tüfa;['tüfa']
15242;mew;['mew']
15243;re;['re']
15244;pichike;['pichi','-ke']
15245;mapuche;['mapuche']
15246;pichike;['pichi','-ke']
15247;che;['che']
15248;mülelu;['müle','-lu']
15249;feychi;['fey','-chi']
15250;pu;['pu']
15251;mew;['mew']
15252;kimwingkadungukelafuy;['kim','-wingkadungu','-ke','-la','-fu','-y']
15253;pichike;['pichi','-ke']
15254;che;['che']
15255;no;['no']
15256;mapudungun;['mapudungun']
15257;mew;['mew']
15258;fey;['fey']
15259;elukefuy;['elu','-ke','-fu','-y']
15260;kimün;['kim','-ün']
15261;kim-entulay;['kim-entu','-la','-y']
15262;pichike;['pichi','-ke']
15263;che;['che']
15264;fey;['fey']
15265;ta;['ta']
15266;mapudungun;['mapudungun']
15267;mew;['mew']
15268;elukefuy;['elu','-ke','-fu','-y']
15269;kimün;['kim','-ün']
15270;kimkefuy;['kim','-ke','-fu','-y']
15271;pichike;['pichi','-ke']
15272;che;['che']
15273;kay;['kay']
15274;doy;['doy']
15275;adumkefuy;['adum','-ke','-fu','-y']
15276;doy;['doy']
15277;küme;['küme']
15278;rulpakefuy;['rulpa','-ke','-fu','-y']
15279;ñi;['ñi']
15280;kimael;['kim','-a','-el']
15281;engün;['engün']
15282;feychi;['fey','-chi']
15283;feychi;['fey','-chi']
15284;mew;['mew']
15285;kimlay;['kim','-la','-y']
15286;wingkadungun;['wingkadungu','-n']
15287;peñi;['peñi']
15288;kimlay;['kim','-la','-y']
15289;wingkadungun;['wingkadungu','-n']
15290;pichiken;['pichi','-ke','-n']
15291;allküy;['allkü','-y']
15292;müten;['müten']
15293;pichiken;['pichi','-ke','-n']
15294;allküy;['allkü','-y']
15295;müten;['müten']
15296;iñche;['iñche']
15297;ta;['ta']
15298;ka;['ka']
15299;femngechi;['femngechi']
15300;ka;['ka']
15301;allküfun;['allkü','-fu','-n']
15302;kuyfi;['kuyfi']
15303;ka;['ka']
15304;allkükelafuymi;['allkü','-ke','-la','-fu','-ymi']
15305;wingkadungun;['wingkadungu','-n']
15306;pilun;['pilun']
15307;mew;['mew']
15308;allkün;['allkü','-n']
15309;welu;['welu']
15310;kimkelafun;['kim','-ke','-la','-fu','-n']
15311;chumngechi;['chumngechi']
15312;am;['am']
15313;doy;['doy']
15314;adumkefuy;['adum','-ke','-fu','-y']
15315;ñi;['ñi']
15316;doy;['doy']
15317;küme;['küme']
15318;kimael;['kim','-a','-el']
15319;wingkadungun;['wingkadungu','-n']
15320;pu;['pu']
15321;wecheke;['weche','-ke']
15322;che;['che']
15323;feychi;['fey','-chi']
15324;tripantü;['tripantü']
15325;fey;['fey']
15326;ta;['ta']
15327;mew;['mew']
15328;akuy;['aku','-y']
15329;escuela;['escuela']
15330;mew;['mew']
15331;re;['re']
15332;mapuchedungun;['mapuche','-dungu','-n']
15333;re;['re']
15334;wingkadungun;['wingkadungu','-n']
15335;kimelngeyngün;['kimel','-nge','-y','-ngün']
15336;fillke;['fill','-ke']
15337;kimün;['kim','-ün']
15338;wingka;['wingka']
15339;welu;['welu']
15340;kimmapudungulay;['kim','-mapudungu','-la','-y']
15341;engün;['engün']
15342;feychi;['fey','-chi']
15343;engün;['engün']
15344;kimwingkadungulay;['kim','-wingkadungu','-la','-y']
15345;feychi;['fey','-chi']
15346;engün;['engün']
15347;chumngechi;['chumngechi']
15348;am;['am']
15349;kimkefuy;['kim','-ke','-fu','-y']
15350;ñi;['ñi']
15351;dungun;['dungu','-n']
15352;engün;['engün']
15353;truf;['truf']
15354;kimkefuy;['kim','-ke','-fu','-y']
15355;mapudungun;['mapudungun']
15356;ka;['ka']
15357;wingkadungun;['wingkadungu','-n']
15358;feychi;['fey','-chi']
15359;kimelfe;['kimelfe']
15360;feychi;['fey','-chi']
15361;tripantü;['tripantü']
15362;feychi;['fey','-chi']
15363;mew;['mew']
15364;müley;['müle','-y']
15365;kolekio;['kolekio']
15366;tüfa;['tüfa']
15367;mew;['mew']
15368;wente;['wente']
15369;wingkul;['wingkul']
15370;ta;['ta']
15371;tüfa;['tüfa']
15372;mew;['mew']
15373;püle;['püle']
15374;wente;['wente']
15375;wingkul;['wingkul']
15376;mülekefuy;['müle','-ke','-fu','-y']
15377;feymew;['feymew']
15378;akukefuy;['aku','-ke','-fu','-y']
15379;ti;['ti']
15380;pu;['pu']
15381;misionero;['misionero']
15382;kiñe;['kiñe']
15383;misionero;['misionero']
15384;Guillermo;['Guillermo']
15385;Stron;['Stron']
15386;pingey;['pi','-nge','-y']
15387;fey;['fey']
15388;kimfuy;['kim','-fu','-y']
15389;mapudungun;['mapudungun']
15390;allkükefuy;['allkü','-ke','-fu','-y']
15391;mapudungun;['mapudungun']
15392;gringo;['gringo']
15393;kimi;['kim','-i']
15394;mapudungun;['mapudungun']
15395;gringo;['gringo']
15396;may;['may']
15397;fey;['fey']
15398;ti;['ti']
15399;pu;['pu']
15400;gringo;['gringo']
15401;ta;['ta']
15402;doy;['doy']
15403;müchay;['müchay']
15404;kimkey;['kim','-ke','-y']
15405;mapudungun;['mapudungun']
15406;welu;['welu']
15407;chem;['chem']
15408;mew;['mew']
15409;tañi;['ta','-ñi']
15410;letra;['letra']
15411;tañi;['ta','-ñi']
15412;escribingen;['escribi','-nge','-n']
15413;mew;['mew']
15414;feymew;['feymew']
15415;ta;['ta']
15416;feymew;['feymew']
15417;ta;['ta']
15418;rume;['rume']
15419;adentukey;['adentu','-ke','-y']
15420;tañi;['ta','-ñi']
15421;mapudungun;['mapudungun']
15422;tañi;['ta','-ñi']
15423;wiringen;['wiri','-nge','-n']
15424;ingles;['ingles']
15425;mew;['mew']
15426;feymew;['feymew']
15427;ta;['ta']
15428;rume;['rume']
15429;fütra;['fütra']
15430;kimkey;['kim','-ke','-y']
15431;fey;['fey']
15432;engün;['engün']
15433;fey;['fey']
15434;fey;['fey']
15435;fey;['fey']
15436;ka;['ka']
15437;kiñe;['kiñe']
15438;dungu;['dungu']
15439;küpa;['küpa']
15440;kimün;['kim','-ün']
15441;kuyfi;['kuyfi']
15442;piam;['piam']
15443;kewangekefuy;['kewa','-nge','-ke','-fu','-y']
15444;che;['che']
15445;mapudungulu;['mapudungu','-lu']
15446;escuela;['escuela']
15447;mew;['mew']
15448;kimpaymi;['kim','-pa','-ymi']
15449;feychi;['fey','-chi']
15450;dungu;['dungu']
15451;kewangekerkefuy;['kewa','-nge','-ke','-rke','-fu','-y']
15452;pu;['pu']
15453;pichike;['pichi','-ke']
15454;che;['che']
15455;kimwingkadungunolu;['kim','-wingkadungu','-no','-lu']
15456;re;['re']
15457;mapudungulu;['mapudungu','-lu']
15458;kolekio;['kolekio']
15459;mew;['mew']
15460;castigangekerkefuy;['castiga','-nge','-ke','-rke','-fu','-y']
15461;femngey;['fem','-nge','-y']
15462;chi;['chi']
15463;dungu;['dungu']
15464;pepaymi;['pe','-pa','-ymi']
15465;chi;['chi']
15466;dungu;['dungu']
15467;kam;['kam']
15468;pepalaymi;['pe','-pa','-la','-ymi']
15469;kimpaymi;['kim','-pa','-ymi']
15470;feychi;['fey','-chi']
15471;dungu;['dungu']
15472;kay;['kay']
15473;feychi;['fey','-chi']
15474;dungu;['dungu']
15475;ta;['ta']
15476;koyla;['koyla']
15477;dungu;['dungu']
15478;peno;['peno']
15479;peñi;['peñi']
15480;wedwedküley;['wedwed','-küle','-y']
15481;che;['che']
15482;pichike;['pichi','-ke']
15483;wentru;['wentru']
15484;wedwedkülelu;['wedwed','-küle','-lu']
15485;fey;['fey']
15486;ta;['ta']
15487;pichiken;['pichi','-ke','-n']
15488;castigangey;['castiga','-nge','-y']
15489;ka;['ka']
15490;welu;['welu']
15491;tañi;['ta','-ñi']
15492;mapudungungen;['mapudungu','-nge','-n']
15493;mew;['mew']
15494;kimwingkadungunon;['kim','-wingkadungu','-no','-n']
15495;mew;['mew']
15496;fey;['fey']
15497;müten;['müten']
15498;castigangelay;['castiga','-nge','-la','-y']
15499;femngelay;['fem','-nge','-la','-y']
15500;fey;['fey']
15501;ti;['ti']
15502;chi;['chi']
15503;wingkadungun;['wingkadungu','-n']
15504;mew;['mew']
15505;ta;['ta']
15506;kimeltungey;['kimel','-tu','-nge','-y']
15507;ta;['ta']
15508;pichike;['pichi','-ke']
15509;che;['che']
15510;kiñeke;['kiñe','-ke']
15511;ta;['ta']
15512;duamlayngün;['duam','-la','-y','-ngün']
15513;ka;['ka']
15514;fey;['fey']
15515;ruka;['ruka']
15516;mew;['mew']
15517;allkülayngün;['allkü','-la','-y','-ngün']
15518;allküle;['allkü','-l-e']
15519;ruka;['ruka']
15520;mew;['mew']
15521;engün;['engün']
15522;fey;['fey']
15523;ta;['ta']
15524;kim-entuafuyngün;['kim-entu','-a','-fu','-y','-ngün']
15525;ka;['ka']
15526;iney;['iney']
15527;am;['am']
15528;chumngechi;['chumngechi']
15529;am;['am']
15530;kay;['kay']
15531;kimimi;['kim','-imi']
15532;eymi;['eymi']
15533;tañi;['ta','-ñi']
15534;castigangekefuel;['castiga','-nge','-ke','-fu','-el']
15535;ta;['ta']
15536;pichike;['pichi','-ke']
15537;che;['che']
15538;kimnolu;['kim','-no','-lu']
15539;wingkadungun;['wingkadungu','-n']
15540;feychi;['fey','-chi']
15541;nütram;['nütram']
15542;ta;['ta']
15543;müley;['müle','-y']
15544;pueblo;['pueblo']
15545;indigena;['indigena']
15546;mew;['mew']
15547;pu;['pu']
15548;mapuche;['mapuche']
15549;engün;['engün']
15550;mew;['mew']
15551;feychi;['fey','-chi']
15552;nütram;['nütram']
15553;ta;['ta']
15554;müley;['müle','-y']
15555;kiñeke;['kiñe','-ke']
15556;feypikey;['fey','-pi','-ke','-y']
15557;kewangen;['kewa','-nge','-n']
15558;kimwingkadungunolu;['kim','-wingkadungu','-no','-lu']
15559;iñche;['iñche']
15560;escuela;['escuela']
15561;mew;['mew']
15562;pikefuy;['pi','-ke','-fu','-y']
15563;welu;['welu']
15564;müley;['müle','-y']
15565;ka;['ka']
15566;dungu;['dungu']
15567;feychi;['fey','-chi']
15568;pu;['pu']
15569;kimelfe;['kimelfe']
15570;wingka;['wingka']
15571;kimelfe;['kimelfe']
15572;chumngechi;['chumngechi']
15573;kimkeyngün;['kim','-ke','-y','-ngün']
15574;feyngün;['fey','-ngün']
15575;feychi;['fey','-chi']
15576;weche;['weche']
15577;pichi;['pichi']
15578;wentru;['wentru']
15579;kimwingkadungunolu;['kim','-wingkadungu','-no','-lu']
15580;re;['re']
15581;mapudungulu;['mapudungu','-lu']
15582;chumngechi;['chumngechi']
15583;kimafuy;['kim','-a','-fu','-y']
15584;feychi;['fey','-chi']
